SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.6713122304173017,-0.020018529595195518,-0.5570955937171727,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,-0.9158786049378431,-1.3021610819265907,-0.8978562480022246,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.7935954176775724,-0.2944070135571673,-0.6715574680753508,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.5082679807369407,0.5836361351211425,-0.3063559279184813,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.2419671042985652,0.16124416587059198,-0.9492085786065488,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.8368470791260375,0.30093284861486863,0.7374110736001673,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
0,-0.8751175425177529,-1.4717830538303551,-0.9056649786869027,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1.4890240778474815,-1.4950645009544015,-0.4073400213491498,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.1604449794583847,0.20115521808324252,-0.8884151837845911,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.6113072651077522,0.8048098827995801,1.7504284407277384,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1,1.0406523912264887,-0.6502805624533005,0.1607782238030711,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.6713122304173017,-1.4784348958657971,-0.8670624964886349,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0.429236454925135,0.6451656739489785,0.552560330273605,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,-1.2419671042985652,1.315338759019734,-0.9017385547833074,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,-0.7528343552574821,0.5686694905413986,-0.4875008329540099,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0.8368470791260375,0.9977133018273905,1.19708943161714,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
0,-0.019135231695857704,-1.4734460143392158,-0.7200863028388874,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0.06238689314432279,-1.3354202921037994,-0.6646531384021748,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
1,-0.712073292837392,0.3192254142123333,-0.5034050556196962,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,-1.0381617921981139,0.3857438345667507,-0.7866810992712133,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.712073292837392,1.3469350086880818,-0.3209586954700546,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,1.1629355784867594,-1.4734460143392158,-0.4565085543891149,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,-1.2827281667186554,-1.1608094386734538,-0.995641850050751,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.2827281667186554,-0.6502805624533005,-0.9888698717451119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.9974007297780236,0.6534804764932807,-0.7165128159153905,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.021625830724232544,0.3292031772654958,0.07347043835121762,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
0,-0.7935954176775724,0.47886962306293496,-0.5184269358351364,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2827281667186554,-1.3320943710860789,-0.9979138818601345,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.5082679807369407,-0.4340956963014439,-0.5571617694009412,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.201206041878475,-1.1458427940937101,-0.9726127120993271,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,-0.7935954176775724,-1.5033793034987035,-0.9008562123330613,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0.30695326766486425,-0.274451487450842,0.04073553344708643,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.429236454925135,0.23441442826045122,0.39113577900107716,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
0,-1.0789228546182041,0.8696653426451372,-0.7745930077028415,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,1.4890240778474815,-1.5000533824809827,-0.4020680252089292,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,1.6113072651077522,1.49161257295894,2.5775583121497085,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
0,1.081413453646579,-1.5150200270607266,-0.48267000803891236,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-0.5082679807369407,1.0542539591286455,-0.16990166798791867,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,-0.34522373105657966,-1.3553758182101248,-0.7497109506059008,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,1.081413453646579,1.546490269751334,1.8674711667528863,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,1.6113072651077522,1.576423558910822,2.5388896542676718,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-1.2827281667186554,-1.466794172303774,-0.9997006253218831,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.22294054379630893,1.2321907335767122,0.1739913019955069,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0
0,-0.7528343552574821,0.5054769912047018,-0.5181401745388065,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,1.570546202687662,1.3535868507235236,2.258238579405637,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
0,-0.7935954176775724,0.4472733733945866,-0.5527059400271982,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0.46999751734522527,0.1329738372199643,0.29654866833469296,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.021625830724232544,0.5021510701869811,0.17562363552846214,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1.6113072651077522,-0.312699579154632,0.8348878557911074,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0
0,-1.2827281667186554,0.5004881096781209,-0.973605347355854,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.5490290431570309,1.3885090214095928,-0.15543125180388231,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,1.2852187657470302,1.250483299174177,1.9267425208481697,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0
0,-1.2419671042985652,-0.6269991153292543,-0.971575959720288,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-1.2827281667186554,-1.3171277265063348,-0.9977153548088292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.1629355784867594,-1.5000533824809827,-0.512890236959842,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.14141841895612844,-1.4917385799366805,-0.7706004081154778,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,-0.3859847934766699,0.7299766599008606,-0.13716676308378767,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.9998913288063985,-0.20294418556984337,0.5076490995560774,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,1.6113072651077522,-0.6519435229621608,0.3763344843981986,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,1.3667408905872107,-0.274451487450842,0.6628310779931138,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0,1.3259798281671205,0.6435027134401181,1.3401612599245485,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-0.9974007297780236,0.5038140306958415,-0.7332993810313231,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,-1.1604449794583847,0.17621081045033601,-0.8904666299814133,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.570546202687662,-1.3337573315949391,-0.19846750481463685,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-1.2827281667186554,-1.4850867379012387,-0.9999432694957008,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,-1.1604449794583847,-0.49229931411155914,-0.9297308690173657,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,-0.8343564800976626,-1.513357066551866,-0.9120840200124433,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,-0.34522373105657966,-0.47400674851409424,-0.4402955118658424,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
0,-0.05989629411594795,0.5420621223996317,0.11425671811384448,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
0,-1.2827281667186554,-0.32101438169893415,-0.9845022766163937,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,-0.1006573565360382,0.8330802114502078,0.19252049345067543,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
0,0.592280704605496,0.6800878446350476,0.8031455861435033,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
0,0.8776081415461278,1.435071915657685,1.5325780897619712,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
0,0.7145638918657667,0.952813368088159,1.0856054630285428,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
0,-1.2827281667186554,0.6568063975110013,-0.9715318425977757,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1.6113072651077522,-1.4834237773923784,-0.3175837355978631,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-0.14141841895612844,-1.3204536475240558,-0.6991527282067981,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,-1.2419671042985652,-0.34762174984070127,-0.9585172914566454,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.9158786049378431,-1.1724501622354768,-0.8769226733701353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
0,-0.5897901055771212,0.2759884409819621,-0.4327073667937258,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,-0.8751175425177529,1.002702183353972,-0.514610804737822,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.6713122304173017,-1.5000533824809827,-0.8834078903794443,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.6113072651077522,0.7233248178654187,1.7928029369008085,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1.6113072651077522,1.4749829678703357,2.4668243346438206,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0.3477143300849545,0.32754021675663547,0.397444527520337,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0
1,1.3259798281671205,0.982746657247647,1.6938261725444497,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,-0.7935954176775724,-0.3343180657698178,-0.6862264113106925,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,-1.1604449794583847,0.34915870337182087,-0.8882387152945418,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.3477143300849545,0.004925878037711009,0.10810237952337787,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,-0.712073292837392,0.31756245370347297,-0.5349046810934828,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2827281667186554,-0.5421881293773722,-0.9874360652634618,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.38847539250504476,1.135739024062807,0.8874975243870323,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
0,0.755324954285857,0.952813368088159,1.0291576047740472,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0,-1.2419671042985652,0.18452561299463818,-0.9439365824663282,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-1.2827281667186554,-0.8199025343570646,-0.9911198449932396,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,-0.019135231695857704,0.6268731083515138,0.1528812588733685,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
0,-0.9158786049378431,-1.4967274614632617,-0.9236868232331796,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,1.407501953007301,-0.1763368174280765,0.8016676625393409,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,1.1629355784867594,1.6712123079158667,2.082939193102989,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0.7145638918657667,1.64626790028296,1.5460117535669686,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
0,-1.2419671042985652,-0.6735620095773465,-0.9733185860595239,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,-0.14141841895612844,-0.660258325506463,-0.46680990249573834,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,-1.201206041878475,-0.7883062846887166,-0.950532092281918,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,-0.7935954176775724,1.3984867844627558,-0.40696502580779526,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,0.9998913288063985,0.831417250941347,1.1640677654166791,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.05989629411594795,-0.49895115614700075,-0.3382305489336225,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
0,0.5107585797653155,1.6113457295968912,1.2112289693823342,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
0,1.1629355784867594,0.7732136331312318,1.4293881402056876,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0.7145638918657667,-1.3287684500683579,-0.4815450214148486,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1,-0.5490290431570309,1.335294285126059,-0.12331398661492354,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
0,1.081413453646579,-1.513357066551866,-0.5237430490978694,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.570546202687662,-1.3503869366835435,-0.244327253666179,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
1,-0.6713122304173017,0.9844096177565073,-0.34215697283721763,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,0.9998913288063985,-0.16968497539263466,0.5132519741151403,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
0,-1.2827281667186554,-1.3320943710860789,-0.9979138818601345,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.5082679807369407,1.4034756659893368,-0.05060896871464311,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,-1.2827281667186554,0.19117745503007955,-0.9777082397494985,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.1196839170382944,0.6834137656527687,-0.831901149846327,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0.7960860167059473,1.3369572456349192,1.47266703739026,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.46750691831685043,0.003262917528850668,-0.4177737208233102,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,-0.7528343552574821,-0.327666223734376,-0.66829280100944,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,-1.1196839170382944,-0.4756697090229548,-0.9008782708943175,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.0789228546182041,-0.32267734220779476,-0.8664007396509503,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.9158786049378431,-0.45405122240776896,-0.7890413653256216,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.2827281667186554,-1.3121388449797535,-0.9976491791250608,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.4482630154273912,-0.34595878933184065,0.6180742572043795,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.5897901055771212,1.0076910648805535,-0.22359220608539515,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,-0.4267458558967602,0.3707771899870067,-0.22198193111369605,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,-0.5082679807369407,-0.6818768121216486,-0.5998230268703411,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2827281667186554,0.1712219289237545,-0.9779729424845723,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.9974007297780236,0.32088837472119364,-0.7412625216447942,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.9158786049378431,-0.6652472070330443,-0.816768976824606,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,-0.34522373105657966,0.3741031110047274,-0.25326097097492095,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.10314795556441304,-0.12145912063568196,-0.11715964802445683,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,-0.3859847934766699,0.7299766599008606,-0.15262981452435093,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,-1.0789228546182041,0.8147876458527427,-0.7583579066183128,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.8343564800976626,-1.501716342989843,-0.9116428487873203,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-1.2827281667186554,-1.4834237773923784,-0.9999212109344445,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.570546202687662,0.37244015049586704,1.389550378577075,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0.10314795556441304,1.1956056023817823,0.5076711581173335,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.30695326766486425,0.32255133523005397,0.32160719392168285,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2827281667186554,0.29095508556170563,-0.9763847260741293,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.3859847934766699,0.0015999570199903275,-0.34277461255238995,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
1,-1.1604449794583847,1.017668827933716,-0.8341070059719423,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.1604449794583847,0.8497098165388122,-0.851511210803047,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
0,1.4482630154273912,-0.15139240979516996,0.8039176357874687,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0.22543114282468377,0.5653435695236774,0.37717270972593225,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.7960860167059473,-1.3320943710860789,-0.46661137544443304,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,-0.019135231695857704,0.3341920587920773,0.007316813144014599,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.14141841895612844,0.3558105454072627,-0.10251276335037121,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0.22543114282468377,1.2072463259438058,0.641941620483537,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0.6330417670255862,0.4622400179743306,0.6157360497112272,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,-1.2827281667186554,-1.516682987569587,-1.0003623821595675,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.4267458558967602,0.8048098827995801,-0.17669570485481384,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
0,0.429236454925135,1.6695493474070064,1.1507223358567067,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,-1.1196839170382944,0.14960344230856867,-0.8581508377411491,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.1196839170382944,0.5237695568021665,-0.8255262256432988,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0.755324954285857,1.5032532965209628,1.499821126296584,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0
0,1.570546202687662,-1.4950645009544015,-0.41102380107892744,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0,0.22543114282468377,0.513791793749004,0.3405334394794622,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0
1,-0.34522373105657966,0.9411726445261361,-0.02457986643238255,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.10314795556441304,0.8862949477337415,0.4189295661838299,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
